Kingdom;Phylum;Class;Order;Family;Genus;Species
84c3af4c9e5e544de2e170e3aa7f3e15;NA;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;NA;NA
84c9cde3250a2f9f811e7bc7c8120a39;NA;Planctomycetota;Phycisphaerae;Tepidisphaerales;WD2101 soil group;NA;NA
84e204447eb3d5ac064d2b6961e7c5cb;NA;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Beijerinckiaceae;Psychroglaciecola;NA
84e80fa9c76707c072ecee2c7d81efd5;NA;Actinomycetota;Thermoleophilia;Gaiellales;NA;NA;NA
84ecd67a94fd0bab9e5f0e7e39c24802;NA;Bacteroidota;Bacteroidia;Sphingobacteriales;KD3-93;NA;NA
84f36fc680139e79c6d724b90a04adc5;NA;Pseudomonadota;Gammaproteobacteria;Steroidobacterales;Steroidobacteraceae;NA;NA
84f861ef201cf1ace2b2b1c39d94286c;NA;Actinomycetota;Acidimicrobiia;Acidimicrobiales;Acidimicrobiaceae;Acidiferrimicrobium;NA
84fe31aa698a96ea488338a476a50bfc;NA;Acidobacteriota;Vicinamibacteria;Vicinamibacterales;NA;NA;NA
851d02a22590b36fe83a504f38e5c856;NA;Actinomycetota;Actinobacteria;Micromonosporales;Micromonosporaceae;Virgisporangium;NA
852889c1cff031b528304303826e95e7;NA;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Xanthobacteraceae;Pseudolabrys;NA
8533b48552ab845df400dfe5a72a0561;NA;Chloroflexota;Dehalococcoidia;S085;NA;NA;NA
853b419dc85ef6ba7afe3a5b1d09d516;NA;Chloroflexota;Ktedonobacteria;C0119;NA;NA;NA
85460ffb5b61a3d18c67858b36603a89;NA;Actinomycetota;MB-A2-108;NA;NA;NA;NA
85465996ee26bc86a3bea934b78c31d9;NA;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;NA
85507d8512be84d51f8bbbc0e0517951;NA;Actinomycetota;Actinobacteria;Micromonosporales;Micromonosporaceae;Micromonospora;NA
85720f2a3728fe84cb7cdf06dddfe4a7;NA;Pseudomonadota;Gammaproteobacteria;Rickettsiellales;Rickettsiellaceae;Rickettsiella;NA
857245c661d7ef5c178ddad77f784e07;NA;Bacteroidota;Bacteroidia;Sphingobacteriales;Lentimicrobiaceae;NA;NA
85798922db15340f26244a21e8af89a1;NA;Hydrogenedentes;Hydrogenedentia;Hydrogenedentiales;Hydrogenedensaceae;NA;NA
858688c3506c317f2127c3e41e63e413;NA;Actinomycetota;Thermoleophilia;Gaiellales;NA;NA;NA
8587f9fb765314d062ca9e82d9f05ec0;NA;Bacteroidota;Bacteroidia;Flavobacteriales;Weeksellaceae;Chryseobacterium;NA
858b5a5e290c26903f839d6ceb80f1a5;NA;Planctomycetota;Planctomycetes;Planctomycetales;Rubinisphaeraceae;Planctomicrobium;NA
858e85bcca86d72c2fa5d8204fbfb81e;NA;Myxococcota;Polyangiia;Haliangiales;Haliangiaceae;NA;NA
8594f46983a420494096154e41c067fd;NA;Planctomycetota;Planctomycetes;Isosphaerales;Isosphaeraceae;Tundrisphaera;NA
859963c9009a592688eac47942b79bbf;NA;Acidobacteriota;Thermoanaerobaculia;Thermoanaerobaculales;Thermoanaerobaculaceae;Subgroup 10;NA
859dd53f516be3e649d5a23a78bc654b;NA;Actinomycetota;Actinobacteria;Micromonosporales;Micromonosporaceae;Luedemannella;NA
85a17ab3795c96962abb0e044b20867f;NA;Elusimicrobiota;Lineage IIb;NA;NA;NA;NA
85a566ffd8dbba865cff6679bfd6c0f4;NA;Chloroflexota;Dehalococcoidia;S085;NA;NA;NA
85a76eb0338644e6134b0c4d198a25c7;NA;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;Mariniblastus;NA
85ad0c9385baa5e52ca67013b1035dd5;NA;Actinomycetota;Thermoleophilia;Gaiellales;NA;NA;NA
85ad7dbd758a2cdf1871c04b16fbcbe5;NA;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Xanthobacteraceae;Rhodoplanes;NA
85b0fada215b2ba289b232de5ff47476;NA;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales;Pseudobdellovibrionaceae;OM27 clade;NA
85b6a5adac6aa0e73e8af28f81b894b2;NA;Actinomycetota;Acidimicrobiia;Acidimicrobiales;Acidimicrobiaceae;Acidiferrimicrobium;NA
85c102eaa8cf3be8cd39a0ea1e075e6a;NA;Chloroflexota;Chloroflexia;Chloroflexales;Roseiflexaceae;NA;NA
85d04232ad64bf9f69db3600adcbfcf3;NA;Bacteroidota;Bacteroidia;Cytophagales;Hymenobacteraceae;Adhaeribacter;NA
85de6990776a9f0f44b9a2a3f8b428e2;NA;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Ellin6055;NA
85edfe774b65d3976510661b603b15d5;NA;Planctomycetota;Planctomycetes;Gemmatales;Gemmataceae;NA;NA
85ef1351b7bec10b214d922b171432a0;NA;Acidobacteriota;Holophagae;Subgroup 7;NA;NA;NA
85f40a41616dec6470a2d688c1be23e3;NA;Actinomycetota;Thermoleophilia;Solirubrobacterales;67-14;NA;NA
860bba60b7fb1c6daf5cb7e5918dd94a;NA;Entotheonellaeota;Entotheonellia;Entotheonellales;Entotheonellaceae;NA;NA
860e4e33fc57218e57cac1753f233ef0;NA;Verrucomicrobiota;Verrucomicrobiia;Chthoniobacterales;Chthoniobacteraceae;Candidatus Udaeobacter;NA
863047a6fcab830480f4115881533ae1;NA;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Croceibacterium;NA
8638ddc5d91f6b8bf417367839ac82c5;NA;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales;Pseudobdellovibrionaceae;OM27 clade;NA
864b5492bd4e2452c9b38b97ae4b7f15;NA;Chloroflexota;Chloroflexia;Chloroflexales;Roseiflexaceae;NA;NA
864d56121a98924c11cc336eb993878c;NA;Acidobacteriota;Thermoanaerobaculia;Thermoanaerobaculales;Thermoanaerobaculaceae;Subgroup 10;NA
865a3fafd5a11e2e6160820c328232f1;NA;Myxococcota;Polyangiia;Haliangiales;Haliangiaceae;NA;NA
865d5fad9090b197367db3d4665c242a;NA;Elusimicrobiota;Lineage IIb;NA;NA;NA;NA
8668cec18cfa0a254ba4ca7a4de6f3c2;NA;Myxococcota;Polyangiia;Polyangiales;BIrii41;NA;NA
866ee944a938a46db87db0d03ac8af4d;NA;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Pseudaminobacter;NA
867a0aa39708b18f626658bf799ec78e;NA;Gemmatimonadota;Gemmatimonadia;Gemmatimonadales;Gemmatimonadaceae;NA;NA
867e920b721ab8149e966867aa89565b;NA;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Sulfuricellaceae;Sulfuricella;NA
869de8f8218a11261377d7afa1f3ddd0;NA;Acidobacteriota;Vicinamibacteria;Vicinamibacterales;NA;NA;NA
869e8a1eec76958dcb952b2e527586d4;NA;Gemmatimonadota;Gemmatimonadia;Gemmatimonadales;Gemmatimonadaceae;NA;NA
86a34951f8da374798c00d6212e3fed3;NA;Bacteroidota;Bacteroidia;Cytophagales;Cytophagaceae;Rhodocytophaga;NA
86a4aac6a8c1374e73f6b416e05d97cb;NA;Chloroflexota;Ktedonobacteria;C0119;NA;NA;NA
86b2751e00007cba3324f596b2f68cf9;NA;Verrucomicrobiota;Verrucomicrobiia;Opitutales;Opitutaceae;NA;NA
86bd5d5bae1ba91639d98929dc4e41ad;NA;Planctomycetota;Planctomycetes;Gemmatales;Gemmataceae;Gemmata;NA
86bf15f4e9437d09561629a71faf8b39;NA;Patescibacteria;Parcubacteria;Candidatus Adlerbacteria;NA;NA;NA
86cd59b5ea6ab088aada1598bf9dce0e;NA;Bacteroidota;Bacteroidia;Cytophagales;Spirosomataceae;Dyadobacter;NA
86ce59c78ed359bf1211fc4468468de1;NA;Pseudomonadota;Alphaproteobacteria;NA;NA;NA;NA
86cf397f42018fa9a25b819d5965bf59;NA;Bacillota;Bacilli;Bacillales;Bacillaceae;Lederbergia;NA
86d261aca868bb95f0505557997397c0;NA;Planctomycetota;Phycisphaerae;Phycisphaerales;Phycisphaeraceae;CL500-3;NA
86d89ca2f4083eb13723b725ff10e0d4;NA;Planctomycetota;Planctomycetes;Gemmatales;Gemmataceae;NA;NA
86f390afdc4beeea1f9fa8b009d5f20e;NA;Acidobacteriota;Subgroup 25;NA;NA;NA;NA
87001bd9815fb71ad8c8792e578fcac9;NA;Planctomycetota;Planctomycetes;Planctomycetales;NA;NA;NA
8709dc82d1bd8670939179d6a2353654;NA;Planctomycetota;Planctomycetes;Planctomycetales;NA;NA;NA
871aedcdd389da584e9cf112ba21cb86;NA;Myxococcota;Polyangiia;Polyangiales;Polyangiaceae;NA;NA
871ebbbc3687f2d5b44a696b3eece03c;NA;Chloroflexota;Chloroflexia;Thermomicrobiales;JG30-KF-CM45;NA;NA
8720addc654e5e419eb4a280c9ce824f;NA;Planctomycetota;vadinHA49;NA;NA;NA;NA
87248d6fd18fc126bef51f9a1765b9cb;NA;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Nitrosomonadaceae;Ellin6067;NA
872b86131cdecde2864685029aff787e;NA;Dependentiae;Babeliae;Babeliales;Vermiphilaceae;NA;NA
873ad5199a60208807f555ce22a70537;NA;Pseudomonadota;Gammaproteobacteria;Lysobacterales;Rhodanobacteraceae;NA;NA
87415b1ac3fdf9f6d84acd2aab118726;NA;Actinomycetota;Thermoleophilia;Solirubrobacterales;67-14;NA;NA
874be43dba392cdc49eac54bf9a4103c;NA;Pseudomonadota;Gammaproteobacteria;Burkholderiales;SC-I-84;NA;NA
874e7d94ee5d02e678b2361ac5b02c7e;NA;Chloroflexota;Ktedonobacteria;Ktedonobacterales;Ktedonobacteraceae;Thermosporothrix;NA
8751db4029d453a9310b98aabc433d1f;NA;Verrucomicrobiota;Verrucomicrobiia;Pedosphaerales;Pedosphaeraceae;NA;NA
87640080fa4d6ce23bb19a7a56074c34;NA;Actinomycetota;Actinobacteria;Streptosporangiales;Thermomonosporaceae;Actinocorallia;NA
8767dfb8423018d26500614adfdfdb89;NA;Nitrospirota;Nitrospiria;Nitrospirales;Nitrospiraceae;Nitrospira;NA
8777c88767f241d79a45abd4cf5c6a21;NA;Actinomycetota;Acidimicrobiia;Acidimicrobiales;Acidimicrobiaceae;Acidiferrimicrobium;NA
87793635038656fb05289706e6e8cb8b;NA;Acidobacteriota;Vicinamibacteria;Subgroup 17;NA;NA;NA
878f3f9e3648306e6b2a83ca3f641299;NA;Planctomycetota;Planctomycetes;Isosphaerales;Isosphaeraceae;Tautonia;NA
8796b5e4cf57babcb0d8716f6335a295;NA;Actinomycetota;Thermoleophilia;Gaiellales;NA;NA;NA
879a276fe873b431df3eaa2e6f2b6bdc;NA;Acidobacteriota;Vicinamibacteria;Vicinamibacterales;Vicinamibacteraceae;NA;NA
879e41ff79ad00bb387368356e6a6b96;NA;Actinomycetota;MB-A2-108;NA;NA;NA;NA
87c638c7aaa1332084f0c3f232b3dcf4;NA;Planctomycetota;Planctomycetes;Planctomycetales;NA;NA;NA
87c64399836eba5173c1302bdb7b7efb;NA;Chloroflexota;Dehalococcoidia;S085;NA;NA;NA
87d5057b35ce186bc2aa64f558c0d824;NA;Myxococcota;Polyangiia;Polyangiales;Phaselicystaceae;Phaselicystis;NA
87e3afe46c55b56c3404c49ac1eed5be;NA;Pseudomonadota;Gammaproteobacteria;CCM19a;NA;NA;NA
87e6247d4339709e478cbd654743dba1;NA;Acidobacteriota;Blastocatellia;2024-11-01 00:00:00;NA;NA;NA
87e6b1c62228327f7d4e6302991ada5d;NA;Planctomycetota;OM190;NA;NA;NA;NA
87e99f89093877b6f69de3b031491f0d;NA;Methylomirabilota;Methylomirabilia;Rokubacteriales;NA;NA;NA
88127df9388a97274ff3d8f7980225b1;NA;Actinomycetota;Actinobacteria;0319-7L14;NA;NA;NA
8812e82948950b087ee9bcc9193734d4;NA;Pseudomonadota;Gammaproteobacteria;Burkholderiales;SC-I-84;NA;NA
88211a11a92cb6cc570d64c2fbb80031;NA;Chloroflexota;Chloroflexia;Chloroflexales;Roseiflexaceae;NA;NA
88252344908725fcd10e601244e694c0;NA;Planctomycetota;OM190;NA;NA;NA;NA
8839158dda9a1c95e7ca31dc89653274;NA;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;NA;NA
883d6dc76f530e9654f64c5f46d2d298;NA;Verrucomicrobiota;Verrucomicrobiia;Chthoniobacterales;Chthoniobacteraceae;Chthoniobacter;NA
88436f8957fe752a609ed021d134d776;NA;Verrucomicrobiota;Verrucomicrobiia;Chthoniobacterales;Chthoniobacteraceae;Candidatus Udaeobacter;NA
885f804d37c6ef66c21e45e703abe34f;NA;Planctomycetota;Planctomycetes;Gemmatales;Gemmataceae;Fimbriiglobus;NA
886f22db2845e3a80a44fa69394ac8e7;NA;Gemmatimonadota;Gemmatimonadia;Gemmatimonadales;Gemmatimonadaceae;Gemmatimonas;NA
88767a5ecd17ec8eef9178d8414378cd;NA;Acidobacteriota;Thermoanaerobaculia;Thermoanaerobaculales;Thermoanaerobaculaceae;Subgroup 10;NA
888628203074c8c13efc99cb16cd673b;NA;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Serratia;NA
8893605aa767c49c63df06e4c8a56c48;NA;Planctomycetota;Phycisphaerae;Tepidisphaerales;WD2101 soil group;NA;NA
88a74bd021ab0067e9c10497db61c22f;NA;Actinomycetota;Thermoleophilia;Gaiellales;NA;NA;NA
88a9210f569603263b067cf951d0f96f;NA;Pseudomonadota;Gammaproteobacteria;Beggiatoales;Leucotrichaceae;Thiothrix;NA
88ae0593a1cc319c662ca3bee3d4d251;NA;Patescibacteria;Saccharimonadia;Saccharimonadales;NA;NA;NA
88aeaa04efb106d201206479c58d8a7a;NA;Acidobacteriota;Blastocatellia;Pyrinomonadales;Pyrinomonadaceae;Arenimicrobium;NA
88b569c94f075a335e82bfd7700aad91;NA;Chloroflexota;JG30-KF-CM66;NA;NA;NA;NA
88b6bfdd22bb112f8050fafe373bde94;NA;Actinomycetota;Actinobacteria;Streptosporangiales;Thermomonosporaceae;Actinomadura;NA
88d09e97509be218f72ef75321da3dd1;NA;Acidobacteriota;Acidobacteriae;Bryobacterales;Bryobacteraceae;Bryobacter;NA
88d8faddf5cfe7b8e46f4a37fb3d865b;NA;Gemmatimonadota;Gemmatimonadia;Gemmatimonadales;Gemmatimonadaceae;Gemmatimonas;NA
88e3cb123d2d76244f8bb2e8780060fa;NA;Bdellovibrionota;Oligoflexia;0319-6G20;NA;NA;NA
88e4726a263d75da8a8a51c570f617fe;NA;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Taibaiella;NA
88e819a7df3a008c78716bcf9bed9d96;NA;Bacteroidota;Bacteroidia;Chitinophagales;Saprospiraceae;NA;NA
88e8ced7be5c05f004d5c399a7152c50;NA;Gemmatimonadota;Gemmatimonadia;Gemmatimonadales;Gemmatimonadaceae;NA;NA
88f2d600c2001da540fdf6214ce024d6;NA;Chloroflexota;Ktedonobacteria;Ktedonobacterales;Ktedonobacteraceae;1921-3;NA
88f87f1e0a3fb33d9e3ae85cb24f1cff;NA;Planctomycetota;OM190;NA;NA;NA;NA
88fb3ac0e1ae47984ea8a40ab7c3ee38;NA;Chloroflexota;Gitt-GS-136;NA;NA;NA;NA
88fe9481012cc976d517d0e1429090dc;NA;Pseudomonadota;Gammaproteobacteria;Burkholderiales;SC-I-84;NA;NA
8900ff85241d23f58ed25127414835f3;NA;Acidobacteriota;Blastocatellia;Pyrinomonadales;Pyrinomonadaceae;NA;NA
89020639b419837736a7ef3e2e5312de;NA;Planctomycetota;Planctomycetes;Gemmatales;Gemmataceae;NA;NA
8918e335d9fd05624ed4cf9e2a1a3cc6;NA;Actinomycetota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Nocardioides;NA
891f280f0d9077b4320b361e40fe7426;NA;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Flavisolibacter;NA
89365ae7b2401f2519e2f0420ee22e1b;NA;Actinomycetota;Thermoleophilia;Gaiellales;Gaiellaceae;Gaiella;NA
8956383018e22b363863b0a035991f9b;NA;Planctomycetota;Planctomycetes;Gemmatales;Gemmataceae;Gemmata;NA
8956a246e5cc5d1aa8a78a3d9c53aebb;NA;Pseudomonadota;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;NA
8956b6ce8642baf56014666890ce53d5;NA;Thermodesulfobacteriota;NA;NA;NA;NA;NA
896c97a6b04472448ce6d2d449aa297e;NA;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;A0839;NA;NA
8974c84129a4e7e5dba7b895b2f9a6cf;NA;Thermodesulfobacteriota;Desulfuromonadia;Geobacterales;Geobacteraceae;Pelotalea;NA
897ed50c202a97058ce14f74786171f7;NA;Planctomycetota;Planctomycetes;Gemmatales;Gemmataceae;NA;NA
8981801ae25ccab955c2279f49eecf76;NA;Actinomycetota;Acidimicrobiia;Actinomarinales;NA;NA;NA
898e49b2cbf8374ee758046056948cd7;NA;Actinomycetota;Thermoleophilia;Solirubrobacterales;67-14;NA;NA
898e9b92f3a929940d4a9459dfd3dbf5;NA;Actinomycetota;Thermoleophilia;Gaiellales;NA;NA;NA
899fa2fbf9ab30c09d368c2703bec4d6;NA;Acidobacteriota;Acidobacteriae;Terriglobales;NA;NA;NA
89b47338369d525ceb465219921cefbe;NA;Acidobacteriota;Vicinamibacteria;Vicinamibacterales;Vicinamibacteraceae;Luteitalea;NA
89bea93ab864312b93688d5dc1890e88;NA;Chloroflexota;Ktedonobacteria;Ktedonobacterales;Ktedonobacteraceae;Ktedonobacter;NA
89ceae766388b2ff6d84e3909fea7d42;NA;Bacteroidota;Bacteroidia;Cytophagales;Microscillaceae;Hassallia;NA
89d03446d47c7e5afafcc7029bf7819a;NA;Actinomycetota;Thermoleophilia;Solirubrobacterales;Solirubrobacteraceae;NA;NA
89d8b5f59dd4b8d14bae5a36dba053db;NA;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Limibaculum;NA
89db22d864aaa95ce6401d1b9a98f8a8;NA;Chloroflexota;Ktedonobacteria;Ktedonobacterales;Ktedonobacteraceae;1921-3;NA
89eec9de06dbe3a0ab9fc7a90be36bd3;NA;Myxococcota;Myxococcia;Myxococcales;Myxococcaceae;P3OB-42;NA
89ef3f5651963bec32027b87670f31cf;NA;Chlamydiota;Chlamydiia;Chlamydiales;cvE6;NA;NA
89f01f401cc095c70c6c4f64e52dd5d1;NA;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;NA;NA
89fe6c2ad3ff52000ba8fa8282e9f905;NA;Verrucomicrobiota;Verrucomicrobiia;Pedosphaerales;Pedosphaeraceae;ADurb.Bin063-1;NA
8a0a359da453f1b9f905b77227d77e3a;NA;Pseudomonadota;Gammaproteobacteria;Burkholderiales;SC-I-84;NA;NA
8a1667bdd21e384ad968db61806e6830;NA;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;NA
8a1ed21d4fdf207a0a4a9b09f15707f8;NA;Chloroflexota;Anaerolineae;Aggregatilineales;NA;NA;NA
8a2321d7a338a8ba37d4d0ecdaa984f3;NA;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Permianibacter;NA
8a234926ee47c0a4aa1ea5eda11f1bd8;NA;Acidobacteriota;Acidobacteriae;Terriglobales;NA;NA;NA
8a249e93e71ddee2f7859670453b391c;NA;Cyanobacteriota;Sericytochromatia;NA;NA;NA;NA
8a27cd16bff772bb3b57da8be0431476;NA;Chloroflexota;Anaerolineae;RBG-13-54-9;NA;NA;NA
8a2f922864a04701c001a225524020df;NA;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;Lachnotalea;NA
8a4e22729ab2c2c226204e780624baf6;NA;Acidobacteriota;Vicinamibacteria;Vicinamibacterales;NA;NA;NA
8a512a7e4b1c112c7d603483e76894e2;NA;Gemmatimonadota;Gemmatimonadia;Gemmatimonadales;Gemmatimonadaceae;NA;NA
8a5581cd4e0ae347c89a9599bc95cc0a;NA;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;NA;NA
8a56d30b0ee9f2b3d19498588d11c08c;NA;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Methylophilaceae;Methylobacillus;NA
8a78aa1237548ed9f8ceec933cd27bbb;NA;Chloroflexota;TK10;NA;NA;NA;NA
8a82038a6044ecabf850bb403a358d28;NA;Planctomycetota;Planctomycetes;Gemmatales;Gemmataceae;Gemmata;NA
8a861b9620978fcd6e293047d376158c;NA;Actinomycetota;Thermoleophilia;Solirubrobacterales;Solirubrobacteraceae;Paraconexibacter;NA
8a9313e95870f4b33bce336bbcf73fd5;NA;Acidobacteriota;Vicinamibacteria;Vicinamibacterales;NA;NA;NA
8a96653ab51a8d7cb9a789075727aca5;NA;Bacillota;Bacilli;Paenibacillales;Paenibacillaceae;Paenibacillus;NA
8ab56acfb380e5aa456223f929b971b6;NA;Pseudomonadota;Gammaproteobacteria;NA;NA;Candidatus Ovatusbacter;NA
8acbb28a2a37c57a6658cf80ce4b2387;NA;Chloroflexota;Ktedonobacteria;Ktedonobacterales;JG30-KF-AS9;NA;NA
8ace2ecd6418f99d591f8663f4bafd96;NA;Pseudomonadota;Gammaproteobacteria;Burkholderiales;SC-I-84;NA;NA
8acfb8c09474a592f8d875a6b2a46224;NA;Pseudomonadota;Alphaproteobacteria;Tistrellales;Geminicoccaceae;NA;NA
8ad14362e37c32d49b73be8d026d16a4;NA;Planctomycetota;Phycisphaerae;Phycisphaerales;Phycisphaeraceae;SM1A02;NA
8ae98a04a1c85fda3348352687f450e7;NA;Acidobacteriota;Holophagae;Subgroup 7;NA;NA;NA
8aecfcb8f28875e58f9e3ef35b34709e;NA;Gemmatimonadota;Longimicrobiia;Longimicrobiales;Longimicrobiaceae;YC-ZSS-LKJ147;NA
8af044349b16ab12f1c9ec35e7f15f35;NA;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Hirschia;NA
8afbd86bf225d9a19eccde43b4412f3f;NA;Planctomycetota;Planctomycetes;Gemmatales;Gemmataceae;Gemmata;NA
8afcec48f6ba4207dc692b326c678b75;NA;Bacteroidota;Bacteroidia;Cytophagales;Hymenobacteraceae;Pontibacter;NA
8b10459172acaf87ac6cc8f307cd3295;NA;Gemmatimonadota;Gemmatimonadia;Gemmatimonadales;Gemmatimonadaceae;NA;NA
8b107785659ec208e2c7ec29cd7283d7;NA;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Caulobacter;NA
8b22cc19f942ac7cb92ad25b2527455d;NA;Actinomycetota;Acidimicrobiia;Microtrichales;Microtrichaceae;NA;NA
8b29a413c160f2f1d52612a8cde68860;NA;Actinomycetota;MB-A2-108;NA;NA;NA;NA
8b2b83b63b450e5a7c3225ad8ab153de;NA;Acidobacteriota;Subgroup 18;NA;NA;NA;NA
8b3f732908732b0c05c0eced83a0ebab;NA;Actinomycetota;Thermoleophilia;Solirubrobacterales;Solirubrobacteraceae;Parviterribacter;NA
8b45f3c7d50f52652372c9dc6f51fbb6;NA;Actinomycetota;Thermoleophilia;Solirubrobacterales;67-14;NA;NA
8b558842dc6e916f0f2a0af0e144d5ad;NA;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingobium;NA
8b5f6fc9300649cbc01d4b7cafacf5b2;NA;Planctomycetota;Planctomycetes;Gemmatales;Gemmataceae;NA;NA
8b6cb2921c3a744f4af2838fca33afc0;NA;Acidobacteriota;Vicinamibacteria;Vicinamibacterales;NA;NA;NA
8b7d0e8b7b92b99c2e6cf2c38c44a7a3;NA;Planctomycetota;Planctomycetes;Gemmatales;Gemmataceae;NA;NA
8b90549abb108f3e2e99a0734bf831cf;NA;Chloroflexota;Chloroflexia;Chloroflexales;Roseiflexaceae;NA;NA
8bad0638046447a6a6eda86d348062c6;NA;Verrucomicrobiota;Verrucomicrobiia;Pedosphaerales;Pedosphaeraceae;NA;NA
8bb0de6ecf346368754e2d35a88b8b71;NA;Pseudomonadota;Gammaproteobacteria;Burkholderiales;TRA3-20;NA;NA
8bb846db073568a959239ccd039e043f;NA;Pseudomonadota;Gammaproteobacteria;NA;NA;Candidatus Ovatusbacter;NA
8bbb42cab4c9c144f762af113eac8d53;NA;Acidobacteriota;Vicinamibacteria;Vicinamibacterales;Vicinamibacteraceae;NA;NA
8bc2e4934323ef3d95c118ac670bea41;NA;Acidobacteriota;Vicinamibacteria;Vicinamibacterales;NA;NA;NA
8bc481bab6850c09d145e4d3e36a7d0e;NA;Planctomycetota;Phycisphaerae;Tepidisphaerales;WD2101 soil group;NA;NA
8bc7595d841ecfe4da12f7c89cc1843f;NA;Planctomycetota;Planctomycetes;Gemmatales;Gemmataceae;NA;NA
8bcffe36de0b1ef57ca3a8a42fa1e511;NA;Myxococcota;bacteriap25;NA;NA;NA;NA
8bd5ad887c7250387989d454721fca8c;NA;Bacillota;Bacilli;Paenibacillales;Paenibacillaceae;Paenibacillus;NA
8be180094cd94672e33966ac24d55d24;NA;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Nitrosomonadaceae;Ellin6067;NA
8be1baf6580475db5c08930250028e15;NA;Chloroflexota;Gitt-GS-136;NA;NA;NA;NA
8c0b33c2ee8729e76c579fcdb2153e37;NA;Methylomirabilota;Methylomirabilia;Rokubacteriales;WX65;NA;NA
8c230c49471cc9a35812742c4d390a7d;NA;Verrucomicrobiota;Verrucomicrobiia;Opitutales;Opitutaceae;Alterococcus;NA
8c27c23b6d88c01fea9c5ea6ceda97e8;NA;Pseudomonadota;Alphaproteobacteria;NA;NA;NA;NA
8c2cf1358230fbcc0c9b6ee8dfae1dfa;NA;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;NA;NA
8c323c264c5f068cb681f6fe01b8dcac;NA;Chloroflexota;AD3;NA;NA;NA;NA
8c3f6f84bcba7f9f9ce44857785f4f20;NA;Pseudomonadota;Gammaproteobacteria;Ga0077536;NA;NA;NA
8c52dd6e736f373147d1312448d4591a;NA;Acidobacteriota;Vicinamibacteria;Vicinamibacterales;NA;NA;NA
8c5909d446346626ed779d6a12c710cc;NA;Actinomycetota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Nocardioides;NA
8c5c7f22f4607da1a2f97cd04e135943;NA;Planctomycetota;Planctomycetes;Gemmatales;Gemmataceae;NA;NA
8c60be1730a0264785ea4cd7fcac63b3;NA;Bacillota;Bacilli;Paenibacillales;Paenibacillaceae;Paenibacillus;NA
8c6110bd60f50f572f8b77031ef5a633;NA;Bacteroidota;Bacteroidia;Flavobacteriales;NS9 marine group;NA;NA
8c63cf4ea3483113937aaddf15de6734;NA;Acidobacteriota;Vicinamibacteria;Vicinamibacterales;Vicinamibacteraceae;NA;NA
8c64184f35e08563f6e11c45d2bf7779;NA;Pseudomonadota;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;NA;NA
8c7b51c9f6cf54a035e7540181253795;NA;Acidobacteriota;Acidobacteriae;PAUC26f;NA;NA;NA
8c9b448912be5dee88d67de89c152ca7;NA;Bacteroidota;Bacteroidia;Cytophagales;Microscillaceae;Ohtaekwangia;NA
8ca92b0950183394f6a9c355596f58cf;NA;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Ramlibacter;NA
8ca933c41745e8869c476d1b7042bb3f;NA;Actinomycetota;Actinobacteria;Frankiales;Frankiaceae;Jatrophihabitans;NA
